competition_name,season_name,competition_short,tournament_id,team,player,position,current_role,target_role,role_fit_score,role_fit_rank
African Cup of Nations,2023,AFCON,AFCON_2023,Angola,Loide António Augusto,Right Wing Back,Pressing Player,Ball Winner,69.35,4.0
African Cup of Nations,2023,AFCON,AFCON_2023,Angola,Loide António Augusto,Right Wing Back,Pressing Player,Balanced Role,69.83,2.0
African Cup of Nations,2023,AFCON,AFCON_2023,Angola,Manuel Keliano,Right Defensive Midfield,Balanced Role,Box Threat,20.04,2.0
African Cup of Nations,2023,AFCON,AFCON_2023,Angola,Manuel Keliano,Right Defensive Midfield,Balanced Role,Tempo Controller,0.76,5.0
African Cup of Nations,2023,AFCON,AFCON_2023,Angola,Manuel Keliano,Right Defensive Midfield,Balanced Role,Progressive Carrier,0.55,6.0
African Cup of Nations,2023,AFCON,AFCON_2023,Angola,Manuel Keliano,Right Defensive Midfield,Balanced Role,Pressing Player,40.53,1.0
African Cup of Nations,2023,AFCON,AFCON_2023,Angola,Manuel Keliano,Right Defensive Midfield,Balanced Role,Ball Winner,4.99,4.0
African Cup of Nations,2023,AFCON,AFCON_2023,Angola,Manuel Keliano,Right Defensive Midfield,Balanced Role,Balanced Role,12.88,3.0
African Cup of Nations,2023,AFCON,AFCON_2023,Angola,Manuel Luís da Silva Cafumana,Center Defensive Midfield,Pressing Player,Box Threat,20.04,6.0
African Cup of Nations,2023,AFCON,AFCON_2023,Angola,Manuel Luís da Silva Cafumana,Center Defensive Midfield,Pressing Player,Tempo Controller,64.45,5.0
African Cup of Nations,2023,AFCON,AFCON_2023,Angola,Manuel Luís da Silva Cafumana,Center Defensive Midfield,Pressing Player,Progressive Carrier,69.38,4.0
African Cup of Nations,2023,AFCON,AFCON_2023,Angola,Manuel Luís da Silva Cafumana,Center Defensive Midfield,Pressing Player,Pressing Player,97.8,1.0
African Cup of Nations,2023,AFCON,AFCON_2023,Angola,Manuel Luís da Silva Cafumana,Center Defensive Midfield,Pressing Player,Ball Winner,85.67,2.0
African Cup of Nations,2023,AFCON,AFCON_2023,Angola,Manuel Luís da Silva Cafumana,Center Defensive Midfield,Pressing Player,Balanced Role,71.47,3.0
African Cup of Nations,2023,AFCON,AFCON_2023,Angola,Núrio Domingos Matias Fortuna,Left Wing Back,Pressing Player,Box Threat,20.04,6.0
African Cup of Nations,2023,AFCON,AFCON_2023,Angola,Núrio Domingos Matias Fortuna,Left Wing Back,Pressing Player,Tempo Controller,48.63,5.0
African Cup of Nations,2023,AFCON,AFCON_2023,Angola,Núrio Domingos Matias Fortuna,Left Wing Back,Pressing Player,Progressive Carrier,54.85,4.0
African Cup of Nations,2023,AFCON,AFCON_2023,Angola,Núrio Domingos Matias Fortuna,Left Wing Back,Pressing Player,Pressing Player,95.26,1.0
African Cup of Nations,2023,AFCON,AFCON_2023,Angola,Núrio Domingos Matias Fortuna,Left Wing Back,Pressing Player,Ball Winner,94.98,2.0
African Cup of Nations,2023,AFCON,AFCON_2023,Angola,Núrio Domingos Matias Fortuna,Left Wing Back,Pressing Player,Balanced Role,65.32,3.0
African Cup of Nations,2023,AFCON,AFCON_2023,Angola,Zito André Sebastião Luvumbo,Right Center Forward,Pressing Player,Box Threat,20.04,6.0
African Cup of Nations,2023,AFCON,AFCON_2023,Angola,Zito André Sebastião Luvumbo,Right Center Forward,Pressing Player,Tempo Controller,30.4,5.0
African Cup of Nations,2023,AFCON,AFCON_2023,Angola,Zito André Sebastião Luvumbo,Right Center Forward,Pressing Player,Progressive Carrier,45.93,3.0
African Cup of Nations,2023,AFCON,AFCON_2023,Angola,Zito André Sebastião Luvumbo,Right Center Forward,Pressing Player,Pressing Player,92.51,1.0
African Cup of Nations,2023,AFCON,AFCON_2023,Angola,Zito André Sebastião Luvumbo,Right Center Forward,Pressing Player,Ball Winner,38.27,4.0
African Cup of Nations,2023,AFCON,AFCON_2023,Angola,Zito André Sebastião Luvumbo,Right Center Forward,Pressing Player,Balanced Role,46.87,2.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Abdoul Fessal Tapsoba,Left Wing,Balanced Role,Box Threat,67.31,1.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Abdoul Fessal Tapsoba,Left Wing,Balanced Role,Tempo Controller,21.87,5.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Abdoul Fessal Tapsoba,Left Wing,Balanced Role,Progressive Carrier,19.27,6.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Abdoul Fessal Tapsoba,Left Wing,Balanced Role,Pressing Player,64.76,2.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Abdoul Fessal Tapsoba,Left Wing,Balanced Role,Ball Winner,34.26,4.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Abdoul Fessal Tapsoba,Left Wing,Balanced Role,Balanced Role,44.92,3.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Adama Guira,Right Defensive Midfield,Balanced Role,Box Threat,20.04,6.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Adama Guira,Right Defensive Midfield,Balanced Role,Tempo Controller,25.84,3.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Adama Guira,Right Defensive Midfield,Balanced Role,Progressive Carrier,22.47,5.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Adama Guira,Right Defensive Midfield,Balanced Role,Pressing Player,64.76,1.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Adama Guira,Right Defensive Midfield,Balanced Role,Ball Winner,25.24,4.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Adama Guira,Right Defensive Midfield,Balanced Role,Balanced Role,31.98,2.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Adamo Nagalo,Right Back,Ball Winner,Box Threat,20.04,6.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Adamo Nagalo,Right Back,Ball Winner,Tempo Controller,46.52,4.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Adamo Nagalo,Right Back,Ball Winner,Progressive Carrier,40.64,5.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Adamo Nagalo,Right Back,Ball Winner,Pressing Player,68.83,2.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Adamo Nagalo,Right Back,Ball Winner,Ball Winner,77.86,1.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Adamo Nagalo,Right Back,Ball Winner,Balanced Role,53.35,3.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Bertrand Isidore Traoré,Center Forward,Box Threat,Box Threat,95.37,1.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Bertrand Isidore Traoré,Center Forward,Box Threat,Tempo Controller,30.18,4.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Bertrand Isidore Traoré,Center Forward,Box Threat,Progressive Carrier,19.27,5.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Bertrand Isidore Traoré,Center Forward,Box Threat,Pressing Player,8.48,6.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Bertrand Isidore Traoré,Center Forward,Box Threat,Ball Winner,42.9,2.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Bertrand Isidore Traoré,Center Forward,Box Threat,Balanced Role,39.54,3.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Cédric Badolo,Left Midfield,Balanced Role,Box Threat,20.04,1.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Cédric Badolo,Left Midfield,Balanced Role,Tempo Controller,4.38,5.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Cédric Badolo,Left Midfield,Balanced Role,Progressive Carrier,0.55,6.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Cédric Badolo,Left Midfield,Balanced Role,Pressing Player,12.78,2.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Cédric Badolo,Left Midfield,Balanced Role,Ball Winner,8.77,4.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Cédric Badolo,Left Midfield,Balanced Role,Balanced Role,9.21,3.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Dramane Salou,Right Center Midfield,Balanced Role,Box Threat,20.04,2.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Dramane Salou,Right Center Midfield,Balanced Role,Tempo Controller,36.51,1.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Dramane Salou,Right Center Midfield,Balanced Role,Progressive Carrier,10.35,5.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Dramane Salou,Right Center Midfield,Balanced Role,Pressing Player,12.78,3.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Dramane Salou,Right Center Midfield,Balanced Role,Ball Winner,4.99,6.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Dramane Salou,Right Center Midfield,Balanced Role,Balanced Role,10.83,4.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Edmond Fayçal Tapsoba,Left Center Back,Ball Winner,Box Threat,20.04,5.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Edmond Fayçal Tapsoba,Left Center Back,Ball Winner,Tempo Controller,73.17,3.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Edmond Fayçal Tapsoba,Left Center Back,Ball Winner,Progressive Carrier,79.63,2.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Edmond Fayçal Tapsoba,Left Center Back,Ball Winner,Pressing Player,18.06,6.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Edmond Fayçal Tapsoba,Left Center Back,Ball Winner,Ball Winner,97.83,1.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Edmond Fayçal Tapsoba,Left Center Back,Ball Winner,Balanced Role,59.22,4.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Gustavo Fabrice Sangaré,Center Attacking Midfield,Pressing Player,Box Threat,20.04,6.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Gustavo Fabrice Sangaré,Center Attacking Midfield,Pressing Player,Tempo Controller,50.4,5.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Gustavo Fabrice Sangaré,Center Attacking Midfield,Pressing Player,Progressive Carrier,58.15,4.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Gustavo Fabrice Sangaré,Center Attacking Midfield,Pressing Player,Pressing Player,88.11,1.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Gustavo Fabrice Sangaré,Center Attacking Midfield,Pressing Player,Ball Winner,71.29,2.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Gustavo Fabrice Sangaré,Center Attacking Midfield,Pressing Player,Balanced Role,58.82,3.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Ibrahim Blati Touré,Left Defensive Midfield,Balanced Role,Box Threat,69.94,2.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Ibrahim Blati Touré,Left Defensive Midfield,Balanced Role,Tempo Controller,61.26,6.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Ibrahim Blati Touré,Left Defensive Midfield,Balanced Role,Progressive Carrier,66.08,5.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Ibrahim Blati Touré,Left Defensive Midfield,Balanced Role,Pressing Player,68.83,3.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Ibrahim Blati Touré,Left Defensive Midfield,Balanced Role,Ball Winner,76.71,1.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Ibrahim Blati Touré,Left Defensive Midfield,Balanced Role,Balanced Role,67.81,4.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Ismahila Ouédraogo,Right Defensive Midfield,Balanced Role,Box Threat,20.04,5.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Ismahila Ouédraogo,Right Defensive Midfield,Balanced Role,Tempo Controller,24.05,2.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Ismahila Ouédraogo,Right Defensive Midfield,Balanced Role,Progressive Carrier,12.67,6.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Ismahila Ouédraogo,Right Defensive Midfield,Balanced Role,Pressing Player,40.53,1.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Ismahila Ouédraogo,Right Defensive Midfield,Balanced Role,Ball Winner,21.54,4.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Ismahila Ouédraogo,Right Defensive Midfield,Balanced Role,Balanced Role,23.33,3.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Issa Kabore,Right Wing,Balanced Role,Box Threat,20.04,6.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Issa Kabore,Right Wing,Balanced Role,Tempo Controller,48.13,5.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Issa Kabore,Right Wing,Balanced Role,Progressive Carrier,66.08,3.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Issa Kabore,Right Wing,Balanced Role,Pressing Player,68.83,1.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Issa Kabore,Right Wing,Balanced Role,Ball Winner,67.28,2.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Issa Kabore,Right Wing,Balanced Role,Balanced Role,57.9,4.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Issoufou Dayo,Right Center Back,Balanced Role,Box Threat,20.04,6.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Issoufou Dayo,Right Center Back,Balanced Role,Tempo Controller,45.03,2.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Issoufou Dayo,Right Center Back,Balanced Role,Progressive Carrier,52.42,1.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Issoufou Dayo,Right Center Back,Balanced Role,Pressing Player,22.91,5.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Issoufou Dayo,Right Center Back,Balanced Role,Ball Winner,34.67,3.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Issoufou Dayo,Right Center Back,Balanced Role,Balanced Role,33.81,4.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Kouakou Herve Koffi,Goalkeeper,Goalkeeper,Box Threat,20.04,5.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Kouakou Herve Koffi,Goalkeeper,Goalkeeper,Tempo Controller,52.98,2.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Kouakou Herve Koffi,Goalkeeper,Goalkeeper,Progressive Carrier,40.64,4.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Kouakou Herve Koffi,Goalkeeper,Goalkeeper,Pressing Player,3.08,6.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Kouakou Herve Koffi,Goalkeeper,Goalkeeper,Ball Winner,85.15,1.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Kouakou Herve Koffi,Goalkeeper,Goalkeeper,Balanced Role,46.82,3.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Mohamed Konaté,Center Forward,Box Threat,Box Threat,95.89,1.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Mohamed Konaté,Center Forward,Box Threat,Tempo Controller,11.88,6.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Mohamed Konaté,Center Forward,Box Threat,Progressive Carrier,16.08,5.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Mohamed Konaté,Center Forward,Box Threat,Pressing Player,83.15,2.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Mohamed Konaté,Center Forward,Box Threat,Ball Winner,38.27,4.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Mohamed Konaté,Center Forward,Box Threat,Balanced Role,50.83,3.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Steeve Yago,Left Back,Pressing Player,Box Threat,20.04,6.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Steeve Yago,Left Back,Pressing Player,Tempo Controller,39.16,4.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Steeve Yago,Left Back,Pressing Player,Progressive Carrier,32.71,5.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Steeve Yago,Left Back,Pressing Player,Pressing Player,83.15,2.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Steeve Yago,Left Back,Pressing Player,Ball Winner,95.59,1.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Steeve Yago,Left Back,Pressing Player,Balanced Role,58.41,3.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Yacouba Nasser Djiga,Right Back,Balanced Role,Box Threat,20.04,1.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Yacouba Nasser Djiga,Right Back,Balanced Role,Tempo Controller,4.38,5.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Yacouba Nasser Djiga,Right Back,Balanced Role,Progressive Carrier,2.53,6.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Yacouba Nasser Djiga,Right Back,Balanced Role,Pressing Player,8.48,4.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Yacouba Nasser Djiga,Right Back,Balanced Role,Ball Winner,11.83,2.0
African Cup of Nations,2023,AFCON,AFCON_2023,Burkina Faso,Yacouba Nasser Djiga,Right Back,Balanced Role,Balanced Role,8.65,3.0
African Cup of Nations,2023,AFCON,AFCON_2023,Cameroon,André Onana,Goalkeeper,Goalkeeper,Box Threat,20.04,5.0
African Cup of Nations,2023,AFCON,AFCON_2023,Cameroon,André Onana,Goalkeeper,Goalkeeper,Tempo Controller,59.54,1.0
African Cup of Nations,2023,AFCON,AFCON_2023,Cameroon,André Onana,Goalkeeper,Goalkeeper,Progressive Carrier,52.42,2.0
African Cup of Nations,2023,AFCON,AFCON_2023,Cameroon,André Onana,Goalkeeper,Goalkeeper,Pressing Player,3.08,6.0
African Cup of Nations,2023,AFCON,AFCON_2023,Cameroon,André Onana,Goalkeeper,Goalkeeper,Ball Winner,45.74,3.0
African Cup of Nations,2023,AFCON,AFCON_2023,Cameroon,André Onana,Goalkeeper,Goalkeeper,Balanced Role,36.23,4.0
African Cup of Nations,2023,AFCON,AFCON_2023,Cameroon,André-Frank Zambo Anguissa,Left Center Midfield,Tempo Controller,Box Threat,20.04,6.0
African Cup of Nations,2023,AFCON,AFCON_2023,Cameroon,André-Frank Zambo Anguissa,Left Center Midfield,Tempo Controller,Tempo Controller,88.35,3.0
African Cup of Nations,2023,AFCON,AFCON_2023,Cameroon,André-Frank Zambo Anguissa,Left Center Midfield,Tempo Controller,Progressive Carrier,96.59,2.0
African Cup of Nations,2023,AFCON,AFCON_2023,Cameroon,André-Frank Zambo Anguissa,Left Center Midfield,Tempo Controller,Pressing Player,97.14,1.0
African Cup of Nations,2023,AFCON,AFCON_2023,Cameroon,André-Frank Zambo Anguissa,Left Center Midfield,Tempo Controller,Ball Winner,75.3,5.0
African Cup of Nations,2023,AFCON,AFCON_2023,Cameroon,André-Frank Zambo Anguissa,Left Center Midfield,Tempo Controller,Balanced Role,76.43,4.0
African Cup of Nations,2023,AFCON,AFCON_2023,Cameroon,Christopher Wooh,Right Center Back,Tempo Controller,Box Threat,20.04,6.0
African Cup of Nations,2023,AFCON,AFCON_2023,Cameroon,Christopher Wooh,Right Center Back,Tempo Controller,Tempo Controller,91.06,2.0
African Cup of Nations,2023,AFCON,AFCON_2023,Cameroon,Christopher Wooh,Right Center Back,Tempo Controller,Progressive Carrier,94.49,1.0
African Cup of Nations,2023,AFCON,AFCON_2023,Cameroon,Christopher Wooh,Right Center Back,Tempo Controller,Pressing Player,79.19,3.0
African Cup of Nations,2023,AFCON,AFCON_2023,Cameroon,Christopher Wooh,Right Center Back,Tempo Controller,Ball Winner,69.33,5.0
African Cup of Nations,2023,AFCON,AFCON_2023,Cameroon,Christopher Wooh,Right Center Back,Tempo Controller,Balanced Role,70.7,4.0
African Cup of Nations,2023,AFCON,AFCON_2023,Cameroon,Enzo Gianni Tchato Mbiayi,Right Back,Balanced Role,Box Threat,20.04,6.0
African Cup of Nations,2023,AFCON,AFCON_2023,Cameroon,Enzo Gianni Tchato Mbiayi,Right Back,Balanced Role,Tempo Controller,65.15,2.0
African Cup of Nations,2023,AFCON,AFCON_2023,Cameroon,Enzo Gianni Tchato Mbiayi,Right Back,Balanced Role,Progressive Carrier,61.56,3.0
African Cup of Nations,2023,AFCON,AFCON_2023,Cameroon,Enzo Gianni Tchato Mbiayi,Right Back,Balanced Role,Pressing Player,79.19,1.0
African Cup of Nations,2023,AFCON,AFCON_2023,Cameroon,Enzo Gianni Tchato Mbiayi,Right Back,Balanced Role,Ball Winner,22.95,5.0
African Cup of Nations,2023,AFCON,AFCON_2023,Cameroon,Enzo Gianni Tchato Mbiayi,Right Back,Balanced Role,Balanced Role,47.42,4.0
African Cup of Nations,2023,AFCON,AFCON_2023,Cameroon,Faris Pemi Moumbagna,Right Midfield,Balanced Role,Box Threat,20.04,1.0
African Cup of Nations,2023,AFCON,AFCON_2023,Cameroon,Faris Pemi Moumbagna,Right Midfield,Balanced Role,Tempo Controller,4.38,5.0
African Cup of Nations,2023,AFCON,AFCON_2023,Cameroon,Faris Pemi Moumbagna,Right Midfield,Balanced Role,Progressive Carrier,2.53,6.0
African Cup of Nations,2023,AFCON,AFCON_2023,Cameroon,Faris Pemi Moumbagna,Right Midfield,Balanced Role,Pressing Player,12.78,2.0
African Cup of Nations,2023,AFCON,AFCON_2023,Cameroon,Faris Pemi Moumbagna,Right Midfield,Balanced Role,Ball Winner,8.77,4.0
African Cup of Nations,2023,AFCON,AFCON_2023,Cameroon,Faris Pemi Moumbagna,Right Midfield,Balanced Role,Balanced Role,9.5,3.0
African Cup of Nations,2023,AFCON,AFCON_2023,Cameroon,Frank Magri,Center Forward,Pressing Player,Box Threat,20.04,6.0
African Cup of Nations,2023,AFCON,AFCON_2023,Cameroon,Frank Magri,Center Forward,Pressing Player,Tempo Controller,25.84,5.0
